empid,name,salary,salary_date
8595,Amy Myers,132868.58,2025-07-01
8596,Angela Duncan,43588.69,2024-10-17
8597,Richard Singleton,130956.56,2025-08-06
8598,Eric Galloway,121338.6,2025-09-03
8599,James Ramirez,46350.74,2025-08-03
8600,Timothy Clark,130365.87,2025-06-25
8601,Amy Bullock,145541.35,2025-08-01
8602,Mary Holder,49042.34,2024-12-05
8603,Elizabeth Anderson,103132.98,2024-12-27
8604,Tyrone Wilson,144284.85,2025-07-03
8605,Charles Vasquez,61806.76,2024-10-12
8606,Susan Cobb,89579.42,2025-08-25
8607,Stacey Cantrell,47160.18,2025-07-06
8608,Lori Coleman,115683.21,2025-01-12
8609,Linda Powell,33184.5,2025-03-14
8610,Angela Hale,115882.59,2025-06-20
8611,Christopher Thomas,37911.54,2025-02-27
8612,Kelly Patel,120433.36,2025-04-17
8613,Christopher Grant,101076.9,2025-07-24
8614,Jennifer Lynn,90518.9,2024-10-31
8615,Adam Carter,124065.98,2025-06-18
8616,Melanie Haynes,108767.74,2024-11-12
8617,Judy Escobar DDS,51732.58,2025-04-27
8618,Russell Martinez,53599.65,2025-04-25
8619,Laurie Anthony,118534.36,2025-02-22
8620,Christina Horton,31053.05,2025-01-11
8621,Mary Alvarez,147031.92,2024-11-30
8622,Kathy Jimenez,37896.83,2025-07-27
8623,Amanda Burch,45258.37,2025-04-06
8624,Ashley Reynolds,76352.61,2025-10-08
8625,Alan Griffin,127374.65,2025-08-03
8626,Kathy Jenkins,79793.4,2024-11-05
8627,Timothy Barr,78209.82,2025-09-08
8628,Scott Reynolds,126939.87,2025-07-28
8629,Benjamin Cox,45898.7,2025-06-03
8630,Allen Travis,71098.84,2025-06-24
8631,Jon Reese,102833.58,2025-08-26
8632,Ronald Taylor,99403.0,2024-12-27
8633,Richard Green,106191.78,2025-06-27
8634,Brenda Black,81018.62,2025-09-26
8635,Gabriel Parrish,78724.68,2025-09-22
8636,Jay Davis,86479.82,2024-10-31
8637,Sally Rose,89537.32,2024-12-17
8638,Erik Trevino,116653.94,2025-07-20
8639,Deborah Figueroa,79453.62,2025-04-27
8640,Kent Perez,108128.13,2025-01-28
8641,Robert Case,67537.51,2024-11-03
8642,Derek Wall,140887.33,2025-09-26
8643,Michelle Beck,149640.55,2025-03-23
8644,Ashley Reyes,102533.52,2025-09-19
8645,Joanne Butler,90718.78,2025-02-27
8646,Victor Lee,74608.01,2025-07-11
8647,Vincent Kirby,45549.51,2025-06-15
8648,Andrew Navarro,81780.52,2024-12-25
8649,Kaitlyn Murray,64725.68,2025-02-13
8650,Caroline Bartlett,119990.96,2024-11-04
8651,Dean Rodriguez,139364.57,2025-06-20
8652,Alexander Murphy,50671.46,2025-07-16
8653,Teresa Adams,118454.24,2025-04-14
8654,Jamie Moore,36455.09,2024-11-14
8655,John Dyer,98574.79,2025-09-03
8656,Terry Sims,65997.12,2025-04-29
8657,Steven Gonzalez,106019.69,2025-02-09
8658,Michael Lloyd,82415.95,2025-05-12
8659,Cory Willis,100837.89,2025-03-02
8660,Christopher Wilson,108582.98,2025-05-27
8661,Laura Burns,111144.1,2025-08-01
8662,Aaron Willis,75153.21,2025-02-04
8663,Nicole Drake,91203.4,2025-03-17
8664,Christopher Thomas,129748.68,2024-11-15
8665,Patrick Wilson,67501.23,2025-01-18
8666,William Payne,75545.39,2025-09-10
8667,Juan Crawford,127343.52,2025-02-26
8668,Samuel Barrera,92151.43,2025-01-20
8669,Kenneth Bolton MD,88956.24,2025-09-06
8670,Lori Smith,103649.63,2025-02-09
8671,William Clarke,140184.44,2024-12-16
8672,Brittany Butler,121774.54,2025-06-22
8673,Chad Lambert,102884.67,2025-09-04
8674,Mrs. Teresa Kelley,114104.49,2025-06-17
8675,Laura Wilson,48332.9,2025-08-03
8676,Austin Jacobs,49100.85,2025-01-29
8677,Tyler Sanders,43080.09,2024-10-31
8678,Susan Burton,71949.1,2025-07-11
8679,James Bradley,130111.19,2024-10-31
8680,Brian Walton,62824.26,2025-06-18
8681,Dean Evans,106367.63,2025-02-16
8682,Hector Ferguson,122198.84,2025-03-16
8683,Stephen Kaiser,36166.59,2025-10-04
8684,Lori Rangel,44398.92,2025-01-26
8685,Jennifer Bryan,109404.92,2025-07-22
8686,Lydia Phillips,95158.03,2025-06-07
8687,David Bailey,37459.31,2025-01-03
8688,Bryan Conrad,123455.31,2025-05-08
8689,Jason Newman,117082.5,2025-01-21
8690,Mrs. Andrea Burke MD,141116.72,2025-08-16
8691,Mark Guzman,74988.78,2025-06-05
8692,Steven Davidson,70809.24,2025-06-04
8693,Faith Wright,51942.47,2025-04-14
8694,Brett Harris,92254.82,2025-04-06
8695,Sandra Rowe,90729.92,2025-06-22
8696,Paul Robertson,80026.33,2025-01-29
8697,Erin Blake,146984.24,2025-10-10
8698,Cynthia Williams,148254.57,2025-08-24
8699,Eric Bishop,143142.97,2025-05-10
8700,Michelle Hughes,90834.7,2025-06-03
8701,Gina Richards,124834.01,2025-04-01
8702,Nancy Jimenez,93071.78,2025-07-21
8703,Thomas Dodson,81287.81,2025-10-08
8704,Morgan Williams,33168.41,2024-12-07
8705,Rachel Dixon,70345.05,2025-08-20
8706,Amanda Phillips,105292.46,2025-09-30
8707,Jared Smith,31199.63,2025-01-12
8708,Christine King,138639.37,2025-10-08
8709,John Johnson,120732.69,2024-12-23
8710,Karen Mccarthy,53508.22,2025-01-25
8711,Chelsey Stuart,144401.68,2024-11-10
8712,Kevin Wagner PhD,51832.45,2025-07-13
8713,Hannah Maynard,63710.27,2024-10-28
8714,Anna Jennings,145617.53,2025-05-10
8715,Kimberly Clark,33978.01,2025-09-01
8716,Penny Garcia,99213.48,2025-01-18
8717,Kristin Santana,61854.17,2025-07-28
8718,Kevin Johnson,79923.55,2025-07-25
8719,Jaime Blake,53883.65,2024-12-30
8720,Sean Peterson,97402.84,2025-01-05
8721,Jacob Price,68690.12,2025-09-22
8722,Charles Stanton,62512.2,2025-05-10
8723,Elizabeth Lopez,83727.92,2025-03-05
8724,Sheila Ibarra,120037.0,2025-07-26
8725,Patricia Williams,142413.54,2025-02-01
8726,Micheal Wall,75795.98,2025-04-20
8727,Jeffrey Gilmore,85502.99,2025-07-05
8728,Michael Stone,104616.14,2025-02-13
8729,Christopher Ritter,78366.02,2025-07-13
8730,Dana Ross,147078.87,2025-07-01
8731,Christine Bradley,141950.17,2025-02-05
8732,Jordan Jones,114624.11,2024-12-19
8733,Pamela Moody,78587.19,2025-06-01
8734,Haley Stephens,33964.35,2024-12-29
8735,Daniel Hanson,42221.84,2024-11-29
8736,Julia Scott,66053.61,2025-01-09
8737,Misty Morgan,83606.21,2025-07-08
8738,Diane Allen,138089.04,2025-03-29
8739,Richard Nguyen,131817.84,2025-01-04
8740,Steven Garcia,85596.31,2024-12-03
8741,Carol Bush,81795.12,2025-01-08
8742,Kristy Russo,40799.79,2025-07-18
8743,Jessica Mueller,63431.57,2025-04-18
8744,Jennifer Wagner,68789.47,2025-04-25
8745,Pamela Allen,111060.75,2025-05-25
8746,Janet Johnston,34105.28,2025-04-16
8747,Brianna Rodriguez,45811.9,2025-03-18
8748,Andre Spears,83898.83,2025-09-05
8749,Anna Gill,133236.95,2025-09-26
8750,Michael King,47070.21,2025-02-02
8751,Alexis Hopkins,138392.97,2024-11-04
8752,Michael Wright,87821.84,2025-03-21
8753,Charles Powers,105454.56,2024-11-19
8754,Christina Schultz,120315.62,2025-01-10
8755,Thomas Alvarado,41225.49,2025-02-03
8756,Robert Gilbert,145122.84,2025-09-19
8757,Matthew Bell,131261.62,2025-07-24
8758,Luis Matthews,44840.72,2025-09-10
8759,Donald Martinez,138653.14,2025-08-04
8760,Rebecca Garcia,131830.64,2025-06-05
8761,Diane Phillips,87348.43,2025-03-21
8762,Elizabeth Winters,117520.03,2025-03-25
8763,Robert Crawford,147682.77,2025-09-26
8764,Linda Porter,85283.61,2024-10-12
8765,Daniel Mcdonald,89075.97,2025-04-11
8766,Justin Martinez,73707.51,2025-06-21
8767,Travis Shaw,105457.71,2025-01-14
8768,Sarah Christensen,138765.36,2025-07-03
8769,Steven Owens,91893.16,2025-08-30
8770,Pamela Andrade,147446.71,2025-10-10
8771,Joshua Frey,52484.86,2025-05-29
8772,Jeffrey Oliver,65492.9,2025-08-28
8773,Alyssa Johnson,31962.5,2025-04-04
8774,Mrs. Krystal Graham,79688.39,2024-11-28
8775,David Brown,32345.05,2024-10-13
8776,Jeffrey Johnson,126780.14,2025-05-14
8777,David Ochoa,50386.39,2025-07-06
8778,Samuel Daniels,89688.99,2025-03-21
8779,Michael Perez,142864.46,2025-03-17
8780,Susan Parker,136770.38,2025-05-17
8781,Matthew Smith DDS,95738.09,2025-01-28
8782,Carrie Santana,86350.04,2025-09-30
8783,Michael Bailey,34684.37,2025-03-03
8784,Jackson Robertson,82844.69,2025-02-17
8785,Phillip Frye,84642.63,2025-03-16
8786,Shannon Stevenson,58790.43,2024-11-22
8787,Ashley Fuller,81091.77,2025-08-06
8788,Tara Gentry,143052.08,2025-01-08
8789,Dan Pugh,81077.79,2025-08-31
8790,Nathan Johnson,73931.61,2024-11-03
8791,Adrian Peck,43296.66,2025-05-31
8792,Charlotte Bishop,41281.76,2025-09-27
8793,Grant Daniels,121296.95,2025-03-19
8794,Janet Rogers,61777.9,2025-03-04
8795,Christine Adkins,111499.39,2025-08-07
8796,Vickie Lewis,57033.28,2025-09-13
8797,Megan Wallace,72183.74,2025-07-01
8798,Jacob Duncan,57751.09,2025-04-14
8799,Stephanie Schwartz,71101.39,2025-07-02
8800,Jennifer Bender,111975.44,2025-01-22
8801,Eric Perez,142385.86,2025-03-31
8802,Gary Thomas,66308.28,2025-06-01
8803,Pamela Tanner,90748.99,2025-07-21
8804,Cindy Walker,124117.62,2025-08-31
8805,Micheal Moss,47321.54,2025-02-22
8806,Mr. Joshua Morgan,135358.45,2025-07-29
8807,Justin Reeves,44252.27,2025-01-22
8808,Ruth Flores,120996.78,2025-04-10
8809,Jennifer Obrien,127914.42,2025-02-25
8810,Kaitlin Nelson,81155.77,2024-11-08
8811,Stephanie Gallagher,114978.22,2025-06-12
8812,Monica Haynes,128734.97,2025-07-21
8813,Michael Mcknight,84319.15,2025-01-20
8814,Tammy Wallace,132370.07,2025-02-04
8815,Donna Hill,109267.15,2025-06-18
8816,Dennis Figueroa,46560.57,2025-01-09
8817,Kevin Johnson,75443.07,2025-03-15
8818,Mr. Bradley Martin,85031.51,2025-02-23
8819,Jeremy Farrell,32969.77,2024-11-17
8820,Scott Carter,69728.08,2024-10-16
8821,Dr. Julie Mckinney,88767.2,2025-03-29
8822,Justin Craig,99018.47,2024-12-27
8823,Sheila Roth,53116.73,2025-01-07
8824,Shelley Russell,71823.08,2024-12-16
8825,Allison Smith,48104.98,2025-03-21
8826,Wanda Benson,107446.58,2025-08-26
8827,Justin Thomas,116167.66,2025-01-12
8828,Kenneth Ewing,98810.33,2024-10-29
8829,Ashley Cabrera,146496.34,2024-10-20
8830,Alicia Scott,85650.88,2025-03-27
8831,Gabrielle Cunningham,113346.21,2025-08-06
8832,Sharon Buckley,124249.71,2024-10-17
8833,Brian Cabrera,127167.77,2025-06-27
8834,Kim Wilkinson,121189.34,2024-10-12
8835,Cassandra Benson,133774.45,2024-10-29
8836,Cassandra Oneill,39860.86,2025-03-08
8837,Nancy Rodriguez,110337.94,2025-10-09
8838,Justin Steele,117758.32,2025-02-23
8839,Nicholas Harvey,60163.97,2025-10-08
8840,Natasha Perry,102473.3,2024-12-24
8841,Michael Morales,65909.69,2025-08-15
8842,Marissa Jackson,143313.33,2024-12-01
8843,Alvin Schwartz,35634.55,2024-10-18
8844,Barbara Hudson,112870.77,2024-10-13
8845,Trevor Kent,89348.62,2024-11-22
8846,Dawn Lewis,30524.27,2025-04-05
8847,Brian Wright,101023.28,2025-07-31
8848,John Collier,37973.67,2025-02-26
8849,Paul Collier,135521.03,2025-08-19
8850,Diana Wright,133622.2,2025-07-29
8851,Cynthia Fowler,47392.67,2025-09-12
8852,Kaitlin Ryan,133013.92,2025-04-01
8853,Michael Reeves,133991.33,2024-10-23
8854,Jeffrey Bowman,95685.44,2025-05-09
8855,Kimberly Kline,103082.91,2025-01-09
8856,Tiffany Williams,46998.56,2025-03-17
8857,Connie Schroeder,33127.03,2025-03-10
8858,Karen Fox,32765.28,2025-02-23
8859,Katrina Ellis,47887.88,2025-02-24
8860,Alexandria Ramos DDS,137269.81,2025-02-02
8861,Albert Owens,41013.15,2024-12-17
8862,Michael Lopez,93612.78,2025-10-12
8863,Bradley Daniels,138188.85,2024-12-11
8864,Christopher Sparks,93839.47,2025-01-04
8865,Monique Sullivan,130806.95,2025-06-29
8866,Jeffery Powers,92499.73,2025-05-27
8867,Stephanie Jordan,64042.88,2025-09-09
8868,Vickie Gardner,135903.05,2025-07-17
8869,Crystal Bolton,89651.2,2025-05-31
8870,Stephen Levine,94540.85,2024-11-13
8871,Michael Herrera,42053.28,2025-07-31
8872,Edward Williams,41186.44,2025-05-09
8873,Alyssa York,129694.8,2025-02-16
8874,Joanne Rogers,136441.18,2025-07-23
8875,Taylor Hunt,122701.15,2025-07-26
8876,Sarah Sanders,128066.37,2025-06-25
8877,Stephen Wallace,101268.01,2025-02-15
8878,Kaitlyn Lawson,107784.52,2025-01-27
8879,Pamela Dickerson,34070.88,2024-10-16
8880,Veronica Lopez,133190.74,2025-01-13
8881,Janet Coleman,88609.25,2025-02-03
8882,Melissa Carter,51060.53,2025-09-09
8883,Manuel Walker,46514.64,2024-12-07
8884,Jose Ryan,101327.71,2025-07-15
8885,Jeffrey Cortez,112007.77,2024-11-19
8886,Gina Clark,50523.04,2024-11-15
8887,Kyle Moon,147454.85,2025-03-25
8888,Wendy Harris,112934.31,2025-04-05
8889,Elizabeth Horn,104363.15,2025-01-27
8890,Mary Galvan,105720.23,2025-10-08
8891,Andrea Green,35931.95,2025-04-08
8892,Gerald Garcia,143576.96,2024-11-03
8893,Eric Johnson,130109.04,2025-02-22
8894,Mario Reed,94949.11,2025-02-06
8895,Jamie Hinton,86206.43,2024-12-22
8896,Dana Smith,65571.97,2024-11-13
8897,Cole White,136476.21,2025-06-25
8898,Carol Vargas,109554.79,2025-07-25
8899,Frank Werner,139744.09,2025-05-22
8900,Dominique Warren,146619.54,2024-11-26
8901,Noah Faulkner,120779.11,2025-01-30
8902,Matthew Sherman,124724.46,2025-08-23
8903,Christie Campos DDS,81616.67,2025-10-06
8904,Laura Guzman,108456.47,2025-03-29
8905,Michelle Morris,30578.08,2025-03-09
8906,Cindy Morgan,100650.48,2025-07-11
8907,Shawn Austin,105106.78,2025-02-04
8908,Parker Bowen,100029.83,2025-05-07
8909,Gilbert Sellers,142712.46,2025-03-03
8910,Rebecca Carney,142914.41,2025-06-07
8911,Russell Turner,63740.42,2025-09-19
8912,Veronica Munoz,80918.32,2025-01-22
8913,Kurt Baldwin,74811.94,2025-06-05
8914,Rachel Henderson,72596.23,2025-09-28
8915,Todd Moore,131562.74,2025-03-13
8916,Kenneth Fox MD,121778.73,2025-08-28
8917,Rebecca Gonzalez,89350.71,2025-08-13
8918,Jessica Jones,86614.31,2024-12-10
8919,Erika Weiss,42554.85,2024-11-15
8920,Christopher Austin,147978.29,2024-12-20
8921,Mario Benton,112038.73,2025-03-26
8922,Matthew Vargas,141386.64,2025-04-06
8923,Nancy Brown,117490.04,2025-07-20
8924,Mary Ramirez,51570.92,2024-11-26
8925,Dawn Jackson,128838.18,2025-01-03
8926,Rachel Aguilar,99552.43,2025-05-15
8927,Jared Strong,39726.59,2024-12-18
8928,Hannah Robinson,42764.58,2025-04-07
8929,Colleen Smith,35759.13,2025-03-09
8930,Brian Morris,73297.8,2025-05-20
8931,Christy Gallegos,100024.98,2025-03-24
8932,Oscar Jones,40204.3,2024-10-18
8933,Grace Shea,69220.49,2024-12-02
8934,Jose Johnson,64257.99,2025-03-15
8935,Ryan Williams,122474.43,2025-05-05
8936,Jorge Hansen,117545.94,2025-07-05
8937,Diamond Fleming,54766.18,2025-02-26
8938,Christopher Gonzalez,73867.18,2025-03-14
8939,Patricia Moore,109502.85,2025-02-07
8940,Michael Levy,118041.63,2025-09-14
8941,Christopher Smith,36765.22,2025-07-02
8942,Lawrence Reynolds,82184.74,2025-09-21
8943,Timothy Woods,137760.41,2025-07-19
8944,John Rivera,71403.98,2024-12-18
8945,James Schultz,128896.46,2025-07-04
8946,Mrs. Kim Myers,51219.64,2024-11-20
8947,April Cummings,87782.08,2025-04-08
8948,Sandra Spencer,61195.52,2025-09-11
8949,Taylor Luna,74644.06,2025-06-24
8950,David Wise,128642.29,2025-02-05
8951,Michelle Smith,133470.59,2025-03-03
8952,Angela Holloway,50579.13,2025-02-22
8953,Sheryl Alexander,104953.85,2025-03-16
8954,John Calhoun,40480.22,2025-03-07
8955,Jenna Brown,148744.11,2025-10-07
8956,Mark Bush,122680.55,2025-04-06
8957,Jonathan Mcintyre,33935.92,2024-12-08
8958,Michael Daniels,37666.24,2025-03-09
8959,Kevin Green,135079.36,2025-04-19
8960,Brett Chung,34651.91,2025-07-11
8961,David Matthews,100629.12,2025-06-15
8962,Devin Gonzales,133620.71,2025-06-21
8963,Shelly Browning,108087.45,2024-12-23
8964,Cynthia Mcdaniel,141487.69,2025-06-10
8965,Misty Velez,41219.02,2025-10-12
8966,Amanda Lopez,128845.35,2025-09-03
8967,Travis Carr,140142.05,2025-07-01
8968,Hunter Stuart,42936.53,2025-03-30
8969,Shannon Williamson,34816.78,2024-11-29
8970,Mark Ballard,104078.43,2025-07-17
8971,Timothy Hunter,122617.52,2025-01-19
8972,Nathan Bonilla,105745.7,2025-04-13
8973,Aaron Rodriguez,83830.6,2025-09-20
8974,Kristin Huang,114096.58,2025-07-10
8975,Jeffrey Soto,56164.98,2025-05-13
8976,Lisa Morgan,138141.42,2025-04-09
8977,Richard Smith,141260.36,2025-08-20
8978,Suzanne Taylor,145214.92,2025-01-25
8979,Shelly Odonnell,147576.06,2025-05-16
8980,Helen Buck,149367.39,2025-02-20
8981,Jamie Martin,48074.81,2025-09-22
8982,Jared Ramirez,74773.55,2025-03-25
8983,Alexander Jones,135919.37,2025-07-08
8984,Melody Woods,133285.73,2025-06-09
8985,Mark Miranda,81959.91,2025-10-06
8986,Stephen Suarez,54947.34,2025-03-10
8987,Matthew Bonilla,147880.97,2025-07-16
8988,John Ponce,57912.75,2024-11-24
8989,Diane Jenkins,47872.04,2024-11-09
8990,Angela Houston,87205.52,2025-01-30
8991,Desiree Harding,145364.74,2025-06-02
8992,Jennifer Kennedy,55166.32,2025-03-11
8993,Heather Kennedy,33251.33,2025-04-17
8994,Renee Porter,84536.8,2024-10-17
8995,Mary Shannon MD,112441.48,2025-08-31
8996,Andrew Brown,110545.94,2025-02-17
8997,Kevin Palmer,70615.58,2025-07-20
8998,William Smith,48669.9,2025-10-05
8999,Matthew Richardson,96271.09,2025-10-01
9000,Christopher Snyder,71510.46,2024-11-30
9001,Lynn Rodriguez,75105.9,2025-09-14
9002,Jacob Mullins,97921.73,2025-05-06
9003,Angie Moore,121391.92,2024-12-05
9004,Paul Aguilar,133584.74,2024-11-16
9005,Michael Larson,88363.03,2025-04-26
9006,Alexandra Colon,144080.91,2025-05-14
9007,Austin Knight,71021.18,2025-06-09
9008,James Jenkins,30944.57,2025-09-21
9009,Justin Davis,117272.98,2024-12-20
9010,Shannon Ingram,103683.58,2025-08-19
9011,Matthew Castillo,62884.4,2024-11-10
9012,Michael Soto,141168.83,2025-03-05
9013,Caleb Larson,84645.35,2025-03-02
9014,Trevor Olson,127443.49,2025-08-25
9015,Julia Odom,72290.03,2025-09-01
9016,Kaitlin Lee,133082.95,2025-10-01
9017,Hector Harmon,104220.13,2024-12-29
9018,Mark Gardner,62222.49,2024-11-14
9019,Jeff Prince,51742.56,2025-02-19
9020,Courtney Hill,70335.98,2025-03-26
9021,Samantha Bridges,49332.18,2024-12-24
9022,Tracy Rowe,88861.96,2025-07-28
9023,Joseph Hunter,81011.13,2025-10-11
9024,Misty Soto,91082.36,2024-12-29
9025,Heather Payne,97787.67,2025-01-05
9026,Isaac Young,81792.72,2024-11-23
9027,Stacy Clark,35411.67,2025-01-18
9028,Barbara Guerrero,32171.42,2025-09-09
9029,Christopher Potter DDS,39779.75,2025-03-29
9030,Jacob Brock,63187.39,2025-06-12
9031,Rachel Donaldson,105904.52,2025-03-29
9032,David Boyer,69096.41,2025-01-10
9033,Logan Robinson,99160.25,2025-04-15
9034,Chris Brandt,34787.29,2025-08-11
9035,Susan Kemp,149424.76,2025-02-26
9036,James Bowman,129240.55,2025-04-15
9037,Sara Ellison,61471.18,2025-03-28
9038,Thomas Mcclure,47298.72,2025-04-24
9039,Karen Travis,56780.07,2025-03-23
9040,Kevin Brown,117145.46,2025-09-19
9041,Chad Jones,118700.12,2025-04-18
9042,Stephanie Hickman,70052.48,2025-09-19
9043,Lisa Brooks,54792.48,2025-07-09
9044,Stacey Hahn,120956.38,2025-06-25
9045,Lauren Lynch,37686.12,2025-04-30
9046,Matthew Martinez,99568.2,2025-10-03
9047,Cathy Wilson,116579.0,2025-06-11
9048,Tracey Smith,102464.36,2024-12-29
9049,Dana Carpenter,98626.59,2024-11-16
9050,Peter Coleman PhD,79165.93,2025-06-23
9051,Kimberly Barrett,56792.93,2024-10-14
9052,Anthony Johnson,112972.41,2025-02-06
9053,Theresa Scott,116611.81,2025-05-01
9054,Aaron Anderson,32178.82,2025-05-19
9055,Theresa French,98638.72,2024-10-16
9056,Shaun Fisher,133545.66,2025-05-29
9057,Brandon Jones,76372.21,2025-05-02
9058,Scott Johnson,57899.22,2025-09-05
9059,Erica Castro,62896.93,2025-06-28
9060,Cristina Allen,79235.24,2025-09-15
9061,Shane Garza,127338.71,2025-04-10
9062,Zachary Yang,130350.51,2025-03-14
9063,Daniel Palmer,51801.73,2024-12-22
9064,Lisa Johnson,55213.14,2025-04-21
9065,Deborah Thomas,120324.85,2025-08-11
9066,Stephanie Marshall,69430.74,2024-12-20
9067,Gina Anderson,62689.2,2025-03-14
9068,Amanda Douglas,88414.56,2025-08-09
9069,Heather Jackson,64718.03,2025-09-28
9070,Vanessa Delgado,52344.43,2025-10-10
9071,Andrea Hubbard,36983.51,2024-11-20
9072,Brian Carey,43147.73,2024-12-23
9073,Kimberly Stewart,127373.25,2025-04-09
9074,Paul Porter,75547.11,2025-04-29
9075,Lauren Miller,126397.02,2025-01-11
9076,Melissa Abbott,48407.12,2025-05-29
9077,Timothy Lopez,88313.82,2025-04-23
9078,Jerry Rivera,30952.62,2025-09-10
9079,David Navarro,66463.08,2025-06-09
9080,Alexander Garcia,50634.55,2025-07-11
9081,Stephen Lee,142222.83,2024-11-16
9082,Michelle Dean,52252.54,2025-01-08
9083,James Hudson,61654.94,2025-03-29
9084,Mark Murray,55918.87,2025-10-02
9085,Shawn Powers,68733.93,2025-02-18
9086,Kimberly Gross,149854.0,2024-12-29
9087,Lisa Waters,44822.4,2025-04-09
9088,Ryan Benton,123510.88,2025-08-22
9089,Ryan Stewart,64972.87,2025-04-09
9090,William Carlson,137139.12,2025-04-20
9091,Lori Flores,76296.43,2024-12-19
9092,Miranda Wright,31838.53,2024-12-17
9093,Maria Dudley,103515.13,2025-10-06
9094,John Sloan,67803.12,2025-06-12
9095,Melissa Thomas,75375.19,2025-08-01
9096,Joshua Fernandez,45172.31,2024-12-07
9097,Gary Morales,53461.18,2025-07-09
9098,Jacqueline Berger,31376.87,2025-09-06
9099,John Richardson,129978.97,2024-11-01
9100,Nicole Sanchez,113673.09,2025-06-16
9101,Jamie Sanders,68383.55,2024-12-18
9102,Michael Vincent,49218.24,2025-01-07
9103,Sergio Yang,107141.98,2024-11-23
9104,Taylor Lee,139371.59,2025-09-17
9105,Rhonda Kim,37819.68,2025-06-29
9106,Mia Jimenez,36869.64,2025-06-04
9107,Matthew Kennedy,107594.13,2024-10-28
9108,William Miller,95120.12,2024-11-13
9109,Krystal Cruz,149238.71,2025-09-18
9110,Sean Ortiz,50377.63,2024-12-06
9111,Michelle Nguyen,63402.94,2025-07-08
9112,Deborah Martinez,62999.52,2025-06-08
9113,Cody Koch,132658.73,2025-07-25
9114,Amy Horton,41889.83,2025-04-01
9115,Jennifer Jones,125789.61,2024-10-29
9116,Alicia Thomas,115384.79,2025-07-04
9117,Madison Gamble,139217.75,2025-04-04
9118,Joshua Rodriguez,81981.82,2024-12-11
9119,Grace Lopez,136850.78,2025-02-06
9120,Jennifer Barrett,122852.97,2025-08-28
9121,Jennifer Strickland,73096.45,2025-05-17
9122,Cheryl Lewis,65877.27,2024-11-30
9123,Terry Owens DVM,64844.46,2025-09-30
9124,Kimberly Johnson,75529.71,2025-09-28
9125,Nicole Lee,117011.77,2024-11-15
9126,Timothy Morrow,55041.01,2024-11-02
9127,Yvonne Murphy,129100.47,2025-02-24
9128,Christopher Vargas,78705.28,2024-11-02
9129,Tina Mays,136350.29,2025-10-02
9130,Jon Ewing DVM,95400.74,2025-06-28
9131,Rachel Hansen,84322.18,2025-07-16
9132,Matthew Larsen,37536.5,2024-12-29
9133,Sharon Monroe,97468.02,2025-09-11
9134,Kenneth Best,143956.8,2025-02-16
9135,Jonathan Rodriguez,78527.66,2025-04-17
9136,Lisa Whitaker,119421.17,2025-03-19
9137,Wendy Wagner,100917.82,2025-07-29
9138,Daniel Dickerson,105789.0,2024-11-07
9139,Angela Green,128255.53,2024-12-12
9140,Megan Ross,104889.14,2024-12-19
9141,Hannah Mullen,146701.6,2025-09-29
9142,Jeffrey Adams,100540.21,2025-07-06
9143,Angela Brown,92734.16,2025-04-29
9144,Amy Irwin,111228.81,2025-07-16
9145,Amanda Mathews,89643.71,2024-12-20
9146,Leah Russell,132884.23,2025-06-04
9147,Christopher Brewer,51428.61,2025-05-11
9148,Chad Andrews,145437.35,2025-09-24
9149,Kristen Wong,105867.31,2024-12-10
9150,April Valdez,68357.91,2025-04-29
9151,Lisa Smith,134532.65,2025-10-12
9152,Daniel Crawford,104285.15,2025-03-09
9153,Timothy Graham,131585.0,2025-07-11
9154,Mary Harrington,120616.65,2025-09-03
9155,Kim Alexander,99302.45,2025-07-11
9156,David Martinez,64139.59,2025-06-25
9157,Veronica Cole,123588.22,2024-11-26
9158,Jordan Ibarra,40468.33,2024-10-18
9159,Nancy Haas,102044.62,2025-01-20
9160,Thomas Rogers,122454.67,2025-08-12
9161,John Wood,86507.19,2025-07-21
9162,Tiffany Jones,41220.0,2025-10-01
9163,Rebekah Snyder,118320.45,2025-08-09
9164,Paul Campbell,104249.79,2025-09-14
9165,Alan Jones,98653.36,2025-09-21
9166,Philip Armstrong,149432.49,2025-01-18
9167,Jimmy Schwartz,86990.36,2024-11-03
9168,Elizabeth Spencer,82016.55,2025-07-12
9169,Kevin Berg,82113.5,2025-02-14
9170,Jill Williams,90743.64,2025-03-28
9171,Brenda Patterson MD,64088.83,2025-07-19
9172,Ethan Bailey,88209.93,2025-05-12
9173,Bonnie Beard,145159.35,2025-08-31
9174,Jeffrey Guerrero,48258.43,2025-03-08
9175,Peter Melendez,111015.38,2025-04-05
9176,Catherine Tucker,50953.95,2025-01-09
9177,Katherine Banks,42902.42,2025-03-25
9178,Jerome Pena,30958.25,2025-08-24
9179,Jason Silva,54076.38,2025-02-14
9180,Angela Wood,74400.07,2025-01-25
9181,Kevin Price,46668.58,2025-05-01
9182,Caitlin Hughes,139034.11,2025-08-06
9183,Karen Coffey,89253.84,2025-03-21
9184,Henry Morgan,45044.05,2025-01-16
9185,Crystal Sanders,112464.53,2025-01-04
9186,Steven Davis,79128.46,2025-04-16
9187,Jennifer Roberson,94969.13,2025-07-11
9188,Natalie Ewing,132008.79,2025-08-28
9189,Steven Hickman,114057.77,2024-12-21
