empid,name,salary,salary_date
8728,Laura Schneider,72181.79,2025-03-28
8729,Jamie Adams,39357.82,2025-05-12
8730,Michael Howell,121331.08,2025-08-28
8731,Michael Kim,66581.37,2025-06-15
8732,Gary Lewis,98265.84,2025-01-25
8733,Stephanie Wilson,149458.77,2025-09-21
8734,Phillip Wiggins,105878.23,2025-08-11
8735,Jessica Yu,69188.47,2025-01-05
8736,Billy Jackson,89383.71,2024-10-29
8737,Shawn Taylor,142390.66,2025-02-13
8738,Megan Cervantes,31005.15,2025-04-29
8739,Kathleen Price,49853.28,2024-10-21
8740,Luis Alexander,63700.55,2025-03-25
8741,Angela Hill,72494.63,2025-05-14
8742,Shelby Munoz,91012.79,2025-09-26
8743,Kathryn Rivas,121594.38,2025-08-31
8744,Victoria Collins,128537.71,2025-08-08
8745,Mark Johnson,52502.45,2025-06-11
8746,Jessica Raymond,93513.49,2025-03-05
8747,John Hale,118256.29,2024-12-03
8748,Teresa Sanders,127486.53,2025-06-25
8749,Brittany Newman,79900.98,2024-10-18
8750,Francisco Christian,60289.78,2025-10-05
8751,Kayla Montgomery,96304.22,2025-06-28
8752,Kimberly Mosley,98472.92,2025-01-17
8753,Sarah Diaz,103382.05,2025-01-20
8754,George Hughes,143456.62,2025-05-23
8755,Richard Gonzalez,117240.36,2024-12-14
8756,Melinda Castaneda,53003.71,2025-04-21
8757,Mr. Thomas Griffin Jr.,98320.54,2025-03-21
8758,Jeffrey Nash,93280.38,2024-12-07
8759,Daniel Downs,59517.57,2024-12-24
8760,David Sanders,93635.94,2025-01-16
8761,Stephanie Bishop,97419.8,2025-06-24
8762,John Salazar,56634.75,2025-03-08
8763,Patrick Howard,118766.36,2025-02-18
8764,Johnny Bennett,122645.28,2025-05-09
8765,Shari Green,63636.3,2025-07-12
8766,Nancy Brown,136292.85,2024-11-26
8767,Sean Beck,148154.09,2025-09-24
8768,Rachel Arellano,77408.21,2025-06-17
8769,Crystal Schwartz,103581.7,2024-11-09
8770,Craig Norman,58680.95,2025-01-03
8771,Rachel Malone,131349.6,2025-01-23
8772,Tina Walker,142611.5,2025-02-19
8773,Steven Brown,98856.82,2025-06-18
8774,Jose Parker,94727.11,2025-05-27
8775,Jeffery Harrell,125439.97,2024-12-17
8776,John Andrade,81803.64,2025-01-16
8777,Amanda Herrera,88099.92,2025-05-26
8778,Karl Stewart,133459.14,2025-09-19
8779,Daniel Green,136350.55,2025-08-24
8780,Jorge Hoover DDS,77879.08,2025-02-02
8781,Joanna Potter,42224.08,2025-05-04
8782,Kaitlyn Perry,95038.16,2025-08-22
8783,Rachel Day,76421.43,2025-08-09
8784,Nicholas Lynch,123548.17,2025-07-20
8785,Rhonda Wong,137271.6,2025-08-19
8786,Rebecca Casey,49178.1,2025-02-06
8787,Steven Bernard,99343.94,2025-02-11
8788,Sharon Wall,44555.85,2025-02-18
8789,Hannah Williams,42480.64,2025-09-03
8790,Wanda Williams,60446.38,2024-12-09
8791,Robert Smith,72316.22,2025-07-02
8792,Stacy Young,113409.67,2024-10-21
8793,Robert Mcbride,83039.38,2024-12-16
8794,Michelle Turner,139384.99,2025-02-26
8795,Dana Abbott,144938.83,2025-10-05
8796,Billy Patrick,54635.43,2025-01-14
8797,Raymond Esparza,36782.97,2024-11-09
8798,Rebecca Williams,44783.77,2025-09-01
8799,Douglas Carr,46237.94,2024-10-21
8800,Amy Garcia,74364.15,2025-09-09
8801,Luis Schultz,53598.58,2024-12-01
8802,David Fox,147408.03,2025-09-23
8803,Cassandra Cohen,67008.34,2025-08-26
8804,Natalie Davis,126774.71,2024-11-25
8805,Tara Owens,59136.85,2025-03-11
8806,Christopher Rivera,96844.24,2025-01-18
8807,Ruben Hall,106649.67,2025-06-30
8808,Jennifer Miller,104669.62,2024-12-26
8809,Tamara Brown,33672.22,2025-08-16
8810,Luis Barnes,146173.65,2024-11-07
8811,Tiffany Davis,59068.34,2025-04-15
8812,Matthew Hall,130119.61,2024-12-29
8813,Roberto Gray,103285.07,2024-12-02
8814,Juan Sheppard,64298.66,2024-10-17
8815,Darrell King,99304.38,2025-05-07
8816,James Shaffer Jr.,122333.03,2025-09-30
8817,Ryan Stewart,51506.58,2025-08-22
8818,Luis Mitchell,131347.54,2024-10-20
8819,Kristin Herman,80759.06,2025-01-13
8820,Michael Ross,71532.91,2025-06-16
8821,Brandon Schultz,143715.89,2025-07-11
8822,Brittany Cervantes,120734.7,2025-08-04
8823,Michelle Russell,51350.17,2025-09-16
8824,Jordan Barron,64058.31,2025-04-13
8825,Daniel Zimmerman,146881.21,2025-04-20
8826,Terry Thompson,32784.15,2025-09-10
8827,Casey White,71806.89,2025-06-26
8828,Michael Smith,77779.27,2025-01-07
8829,Samantha Miles,69756.29,2024-10-23
8830,Christopher Elliott,37306.59,2025-01-15
8831,Alicia Duncan,66225.21,2025-06-29
8832,Cheryl Davies,117658.74,2025-02-18
8833,Courtney Bruce,36343.09,2024-12-05
8834,Gilbert Crawford,51207.89,2025-08-16
8835,Robert Ellis,55737.84,2025-06-03
8836,Sophia Mcpherson,56638.68,2025-02-26
8837,Mark Winters,124326.76,2024-12-11
8838,Jacob Carr,73846.72,2025-05-07
8839,Courtney Rogers,104705.37,2025-10-09
8840,Richard Jackson,81502.68,2024-12-05
8841,Amy Curry,76749.99,2024-12-04
8842,Albert Chandler,50553.69,2025-05-04
8843,Lori Gutierrez,42186.52,2025-06-13
8844,Jason Davis,67364.91,2025-04-07
8845,Jacob Rodriguez,122228.64,2025-02-01
8846,Samantha Velazquez,115411.26,2025-03-25
8847,Hunter Perkins,86879.38,2025-10-09
8848,Heather Thomas,125400.61,2025-01-16
8849,Erica Alexander,76927.96,2025-06-05
8850,Gina Stokes,116274.69,2025-07-30
8851,Ashley Perez,137388.47,2024-11-10
8852,Jonathan Lopez,82749.28,2025-01-04
8853,James Cooke,94307.96,2025-05-11
8854,Lynn Wright,130701.98,2025-07-24
8855,James Miles,134339.93,2025-04-17
8856,Judy Robinson,116236.13,2025-05-19
8857,Monica Mcdaniel,98150.65,2025-05-06
8858,Melissa Ramirez,131934.18,2025-04-02
8859,Jessica Thomas,132211.47,2025-01-06
8860,Mr. Angel Taylor,31733.48,2025-01-08
8861,Amber Singleton,98557.96,2025-01-08
8862,Maria Suarez,36322.85,2025-03-15
8863,Isaac Kerr,30515.25,2024-11-02
8864,Henry Martin,31575.82,2025-07-30
8865,Karen Shaw,133188.62,2025-07-16
8866,James Knight,116051.13,2024-11-11
8867,Michelle Moon,46633.49,2025-05-21
8868,Ariana Kirby,140284.0,2025-05-22
8869,Rebecca Maynard,57350.47,2025-04-06
8870,Jonathon Miller,48892.25,2025-05-04
8871,Danielle Martinez,44305.93,2024-11-27
8872,Jeremy Williams,136415.51,2025-08-01
8873,Sean Cross,88937.68,2025-07-08
8874,Mario Jones,103758.18,2025-08-25
8875,Maria Davis,73483.04,2024-11-21
8876,Allen Bruce,112630.32,2024-10-23
8877,Angela James,106766.91,2025-03-24
8878,Mary Sanchez,96963.09,2025-05-14
8879,Justin Austin,39298.71,2025-04-06
8880,Paul Merritt,77030.31,2025-09-10
8881,Susan Kennedy,73640.07,2025-01-25
8882,Elizabeth Brown,81459.59,2025-08-24
8883,Jessica Gibson,116578.35,2025-07-05
8884,Shawn Jarvis,61312.16,2025-07-03
8885,Sherry Davila,91600.49,2025-10-10
8886,Andre Clark,70244.64,2025-04-23
8887,Mary Payne,42567.82,2025-09-03
8888,Andrea Everett,130352.65,2025-01-25
8889,Jared Oliver,102631.41,2025-08-01
8890,Christopher Jenkins,132292.64,2025-09-15
8891,Amanda Hoffman,130205.48,2025-08-07
8892,Lawrence Grimes,78035.62,2025-06-25
8893,Anna Shaffer,99157.66,2024-12-13
8894,Austin Davis,99384.06,2025-10-05
8895,Angela Boone,87869.43,2025-06-02
8896,Evan Robinson,37951.95,2025-04-04
8897,Kenneth Rose,130598.02,2025-05-22
8898,Lindsay Patrick,73900.13,2025-09-16
8899,Joseph Martinez,77563.05,2025-07-18
8900,Daniel Ramirez,124413.87,2024-11-25
8901,Brian Sharp Jr.,46825.15,2025-03-18
8902,Peter Griffin,141696.26,2024-12-15
8903,Mr. Wesley Fox,114371.58,2024-11-14
8904,Shannon Cummings,87648.13,2024-11-04
8905,Rachel Howard,131702.44,2025-08-01
8906,Amanda Duncan,117148.58,2025-05-25
8907,Leah Davis,53550.97,2025-05-11
8908,Michael Becker,61336.59,2024-12-01
8909,Ronald Harvey,117419.25,2025-02-21
8910,Anthony Medina,65005.64,2025-05-29
8911,William Sims,41001.37,2025-04-07
8912,Sean Haynes,81673.18,2025-03-27
8913,Laura Hughes,132383.82,2024-10-26
8914,Jessica Hill,37462.32,2025-04-14
8915,Jessica Flores,54234.39,2025-09-20
8916,Kelly Hall,100476.27,2025-08-27
8917,Ann Parker,52336.22,2025-03-30
8918,Johnathan Cabrera,31914.12,2025-03-22
8919,David Bolton,59724.76,2025-06-10
8920,Shawn Rosario,97331.66,2024-11-18
8921,Kenneth King,103776.96,2025-02-09
8922,Timothy Lewis,55181.69,2025-06-29
8923,Jonathan Jones,133734.06,2025-06-13
8924,William Peterson,100355.36,2025-03-04
8925,Bradley Lambert,43368.41,2024-12-26
8926,Eddie Frederick,145394.47,2025-06-23
8927,William Branch,97363.87,2024-12-10
8928,Nicholas Dennis,125778.02,2025-03-27
8929,Julie Ray,121403.31,2025-07-02
8930,Austin Schmidt MD,100970.9,2024-12-25
8931,James Hawkins,134295.1,2025-09-28
8932,John Gill,144674.24,2025-08-19
8933,Elizabeth Newton,144040.59,2025-09-20
8934,Derrick Johnson,70179.86,2025-08-01
8935,Kimberly Oneill,82959.55,2025-01-10
8936,James Walker,104297.51,2025-09-28
8937,Michael Blevins,141255.08,2024-12-11
8938,Robert Miller,73891.85,2025-03-10
8939,Julie Johnson,31607.11,2024-12-09
8940,Emily Brown,100425.44,2025-04-27
8941,Christine Wilson,146326.69,2025-09-21
8942,Evan Doyle,73523.89,2024-10-19
8943,Kevin Miller,130230.27,2025-09-07
8944,Mark Rodriguez,118851.16,2025-08-21
8945,Sabrina Whitney,61864.0,2025-05-27
8946,Andrew Webb,98988.78,2025-01-01
8947,Marvin Miller,121946.99,2024-12-15
8948,Laura Meyer,83031.95,2025-07-15
8949,Andrew Moore,51924.47,2025-05-31
8950,Andrea Parks,105146.11,2025-09-07
8951,Geoffrey Lee,114023.54,2025-04-20
8952,Ian Burns,99852.93,2025-05-14
8953,James Powers,118608.93,2025-03-25
8954,Stephanie Mullins,60015.63,2025-09-30
8955,Angel Hernandez,130090.57,2025-04-11
8956,Carla Arnold,146440.37,2025-03-07
8957,Curtis Barber,36313.28,2024-12-05
8958,Sean Phillips,77056.52,2024-10-28
8959,Robin Haney,106406.01,2025-05-02
8960,Jill Williams,125164.7,2024-11-02
8961,Kevin Jackson,110168.24,2024-12-13
8962,Timothy Wolf,34063.24,2025-06-12
8963,Carly Herrera,123741.12,2025-07-16
8964,John Freeman MD,36339.38,2025-05-30
8965,Stephanie Higgins,62577.12,2025-09-13
8966,Larry Johnson,105839.23,2025-03-28
8967,Jeffrey Stokes,50350.76,2025-09-17
8968,Christopher Berger,81914.04,2025-04-10
8969,Daniel Russo,112075.12,2025-07-30
8970,Cynthia Rodriguez,124860.98,2025-08-11
8971,Allison Long,135443.91,2024-12-02
8972,Tami Clark,39107.44,2025-08-13
8973,Tabitha Fleming,93056.54,2025-03-11
8974,Brittany Lewis DDS,139924.64,2025-09-16
8975,Michael Johnson DVM,141265.61,2025-10-06
8976,Keith Kelly,85916.49,2025-02-22
8977,Cynthia Taylor,38412.57,2025-04-12
8978,Thomas Ramirez,39415.21,2025-07-17
8979,Brett Adkins,146658.01,2025-07-18
8980,Rachel Reynolds,137458.64,2025-04-06
8981,Valerie Robinson,136683.36,2025-01-22
8982,Julie Roberts,32855.84,2025-05-04
8983,Roy Meyer,121176.81,2024-12-22
8984,James Fuller,118547.38,2025-03-17
8985,Cynthia Meyer,37250.44,2025-06-16
8986,Jessica Jenkins,132919.04,2024-10-29
8987,Dennis Lewis,144482.37,2024-11-18
8988,Sarah Dyer,37062.17,2024-11-02
8989,Tracy Ward,75381.49,2025-07-12
8990,Ricky Ward,30933.93,2025-10-07
8991,Edward Watson,96923.42,2025-05-06
8992,Jack Hansen,107261.35,2025-07-31
8993,Scott Murphy,94423.07,2025-08-20
8994,James Hughes,139320.57,2025-02-20
8995,Nicole Rubio,67694.58,2025-09-06
8996,Michael Taylor,70011.39,2024-11-13
8997,Kevin Medina,50091.56,2025-06-22
8998,Dr. Andrew Wiley,110406.38,2025-04-22
8999,Destiny Bates,46901.41,2024-10-18
9000,Andrew Cervantes,129218.67,2025-03-25
9001,Jason Cardenas,47691.62,2025-06-04
9002,Kevin Cardenas,30249.33,2025-06-29
9003,Rebecca Bell,134760.06,2025-09-13
9004,Jay Holloway,35205.66,2025-08-08
9005,Matthew Sparks,118669.06,2025-04-10
9006,Angel Phillips,125794.15,2024-12-11
9007,Adam Diaz,80839.23,2025-07-11
9008,Caleb Pacheco,105345.39,2025-08-19
9009,Brett Short,122685.29,2025-02-25
9010,Douglas Mitchell,82125.27,2025-08-27
9011,Ryan Jenkins,125028.38,2025-05-16
9012,Douglas Cisneros,55397.82,2025-06-01
9013,Heather Figueroa,100091.8,2025-06-28
9014,Scott Pollard,67179.64,2025-01-01
9015,Jacob Fields,135428.83,2025-06-16
9016,Clifford Espinoza,139934.85,2025-06-21
9017,Nancy Bell,141276.82,2024-11-16
9018,Gregory Miller,56569.38,2024-12-10
9019,Ronald Hicks,96661.11,2024-11-16
9020,Andrew Warren,104263.83,2025-08-05
9021,Hunter Holloway,60001.45,2025-01-01
9022,Jennifer White,39311.72,2025-02-27
9023,Brooke Lee MD,92310.76,2025-05-27
9024,Jennifer Munoz,100380.95,2025-02-16
9025,Mary Weaver,144607.38,2024-11-02
9026,Tara Hernandez,98892.43,2025-05-03
9027,Lisa Trujillo,113869.89,2025-05-10
9028,Dawn Hughes,78314.29,2025-06-29
9029,Jacqueline Mcdowell,118378.9,2025-08-17
9030,Chelsea Brown,123022.83,2025-05-03
9031,Kathryn Cruz,134374.86,2025-03-05
9032,Emma Jones,93826.31,2024-11-21
9033,Brooke Lee,105117.12,2025-02-09
9034,Tracey Coleman,145405.03,2024-11-16
9035,Amanda Ramirez,86829.41,2025-09-19
9036,Amanda Baker,59019.17,2024-10-17
9037,Scott Perez,47007.36,2025-08-13
9038,Rachel Vasquez,42945.0,2024-12-18
9039,Adrienne Peterson,84455.72,2025-05-24
9040,Charles Le,51838.33,2025-09-28
9041,Helen Wilson,128169.88,2025-07-18
9042,James Rojas,86529.7,2024-10-25
9043,Samuel Jarvis,111890.16,2025-04-21
9044,Jonathan Sanchez,117293.52,2025-01-24
9045,Randy Davis,124318.62,2025-09-09
9046,Jason Gonzales,133021.48,2024-10-23
9047,Miss Stacey Hart,61543.63,2025-09-09
9048,Lisa Morgan,45028.29,2025-09-11
9049,Sandra Brown,139587.85,2025-06-04
9050,Jessica Flores,38108.92,2025-06-28
9051,Laurie Frye,52448.12,2025-08-25
9052,Alexander Davis,82860.14,2024-10-12
9053,Robert Hayes MD,47294.79,2024-10-15
9054,Renee Shaw,77525.45,2025-05-28
9055,Angela Koch,118067.2,2025-03-11
9056,Travis Brennan,94927.58,2024-12-08
9057,Robert Krause,129175.49,2024-10-25
9058,Michael Sloan,99577.93,2025-01-14
9059,Kristi Turner,81490.43,2025-03-05
9060,Andrew Taylor,148145.34,2025-01-09
9061,Adam Schneider,34240.35,2025-02-02
9062,Monica Dunn,132556.41,2025-10-10
9063,Tina Thomas,81017.13,2024-10-15
9064,Joshua Montoya,101001.68,2025-09-19
9065,Annette Adams,142819.85,2024-12-01
9066,Alicia Holmes,144255.9,2025-05-08
9067,Christian Strong,74963.0,2025-07-07
9068,Carl White,117633.29,2025-08-02
9069,Madeline Daniel,148159.47,2024-12-23
9070,Ellen Hartman,114374.03,2024-12-06
9071,Lee Juarez,34911.06,2025-03-05
9072,Steven Webb,140465.77,2025-01-23
9073,Penny Cole,34731.37,2025-10-07
9074,Brittany Smith DDS,77877.26,2025-10-02
9075,Annette Johnson,94762.26,2025-09-12
9076,Theresa Morales,73503.55,2025-07-31
9077,John Harper,138030.14,2025-02-10
9078,Jason Johnson,146250.56,2025-07-17
9079,Rickey Johnson,85989.48,2025-08-21
9080,Mrs. April Davis,133286.95,2024-12-16
9081,Stephanie Mata,85256.4,2025-01-20
9082,Danielle Wilson,124261.76,2025-10-09
9083,Stacy Bailey,36111.37,2025-06-24
9084,Monique Lowe,108813.09,2024-10-24
9085,Timothy Beasley,98051.24,2025-09-05
9086,Kaitlyn Macias,95695.16,2024-11-05
9087,Richard Barnes,120201.91,2025-07-25
9088,Lori Graham,146469.36,2024-12-05
9089,Melissa Anderson,131129.1,2025-09-04
9090,Timothy Rowe,126942.51,2025-01-01
9091,Jason Adams,95866.67,2024-10-16
9092,Kevin Davis,43024.44,2024-11-16
9093,David Williams,53078.72,2024-11-16
9094,Nicholas Smith,100495.29,2024-11-21
9095,John Lucas,80575.35,2024-12-27
9096,Sharon Blackwell,61665.56,2025-03-06
9097,Laura Bowman,48710.95,2025-07-12
9098,Jasmin Rodriguez,51855.76,2025-08-09
9099,Thomas Benson DVM,86825.39,2025-01-21
9100,Shane Stephenson,54473.99,2024-12-09
9101,Stephanie Mitchell,57752.02,2025-09-06
9102,Lee Pace,49533.71,2025-04-25
9103,Richard Stewart,89832.83,2024-11-13
9104,Bobby Matthews,80833.89,2025-07-11
9105,Derek Ruiz,145849.23,2025-05-11
9106,Chad Powell,129322.63,2024-11-27
9107,Michele Kelly,91911.44,2025-05-31
9108,Tara Dyer,76786.87,2025-03-20
9109,William Salas,111744.2,2025-04-20
9110,Justin Carroll,48870.23,2025-09-25
9111,Suzanne Hooper,119365.64,2025-01-12
9112,Jeremy Rodriguez,110711.41,2025-04-09
9113,Jesse Walton,141422.45,2025-07-31
9114,Brittany Drake,66344.71,2024-11-18
9115,Zachary Lewis,48093.41,2025-08-01
9116,Loretta Blake,101167.59,2025-08-17
9117,Michelle Gonzales,40990.7,2024-11-22
9118,Norman Mccarty,70178.16,2025-03-14
9119,Lawrence Simon,47622.48,2024-12-06
9120,Elizabeth Taylor,144665.78,2025-07-08
9121,Theodore Hernandez,60137.84,2025-08-10
9122,Lauren Moses,31323.35,2025-09-28
9123,Brenda Gutierrez,100958.57,2025-09-06
9124,Michael Allen,91339.54,2025-01-21
9125,Heather Fisher,115266.88,2025-08-26
9126,Ryan Padilla,100825.29,2025-04-19
9127,Nicole Cameron,130975.6,2025-02-13
9128,Lisa Long,82609.85,2025-03-27
9129,Travis Morris,51602.61,2025-09-11
9130,Jon Guzman,101721.67,2024-11-06
9131,Jason Cox,64608.04,2025-08-23
9132,Matthew Miller,62001.19,2025-09-01
9133,Isaac Jimenez,136790.0,2025-01-12
9134,Michael Perry,106762.95,2024-12-06
9135,Keith Williams,102110.78,2025-03-15
9136,Erin Nelson,86562.47,2024-11-24
9137,Alyssa Johnson,67393.5,2025-03-23
9138,Miss Rita Martinez,47923.28,2025-04-10
9139,Danielle Marshall,90184.79,2025-03-17
9140,Brian Davis,33981.55,2025-09-30
9141,Patricia Martinez,39999.22,2024-11-22
9142,Sandra Rogers,32439.11,2025-06-24
9143,Jennifer Dixon,102584.13,2025-05-25
9144,Gregory Coffey,85690.16,2025-01-08
9145,Michelle Mcfarland,120717.58,2025-06-15
9146,Brian Brown,108277.44,2025-09-22
9147,Brittany Trevino,83628.7,2025-06-03
9148,Justin Vargas,90094.48,2025-07-27
9149,Tammy Hall,144711.54,2025-05-15
9150,Lindsey Hernandez,128206.86,2025-07-28
9151,Melissa Cole,102934.54,2025-04-28
9152,Michael Williams,46189.8,2025-02-03
9153,Robert Morton,61459.39,2025-10-03
9154,Jason Hill,135111.71,2024-11-17
9155,Christy Hawkins,138823.29,2024-12-16
9156,Monica Evans,140020.36,2025-04-15
9157,Jessica Wallace,97411.13,2024-12-25
9158,Joe Tate,93023.83,2025-07-18
9159,Kathleen Price,50302.8,2024-12-09
9160,Bradley Steele,129549.73,2024-12-03
9161,Mario Rose,101418.98,2024-12-19
9162,Zachary Calderon,54479.46,2024-12-10
9163,Joshua Mcmillan,103387.39,2025-10-12
9164,Deborah Bradley,74504.55,2025-08-06
9165,Donald Thomas,77705.07,2024-11-02
9166,Thomas Lewis,140678.71,2024-11-28
9167,Robin Williams,89757.35,2024-11-26
9168,Earl Peterson,110023.1,2024-12-10
9169,Frank Johnson,108216.46,2025-01-05
9170,Shawn Johnson,77137.93,2025-10-07
9171,Kimberly Hernandez,138196.86,2025-01-08
9172,Juan Carr,118883.57,2025-03-18
9173,Amber Russell,34438.24,2025-01-06
9174,Tina Morris,142560.17,2025-08-23
9175,Robert Fisher,115033.24,2025-05-13
9176,Albert Byrd,75359.99,2024-12-06
9177,Christina Johnson,95038.57,2025-08-15
9178,Edward Bass,80236.92,2024-12-26
9179,Annette Patel,59064.2,2025-02-05
9180,Kristy Campos,77671.02,2025-09-07
9181,Jennifer Chapman,56532.12,2025-07-16
9182,John Moore,44631.14,2025-10-05
9183,Robert Petersen,119229.45,2025-08-25
9184,Natalie Brown,67389.45,2025-07-20
9185,Shelby Smith,110292.45,2025-07-14
9186,Crystal Ford,67476.35,2025-02-24
9187,Valerie Wade,92561.01,2024-10-16
9188,Sabrina Trujillo,42341.8,2025-07-20
9189,Marilyn Cruz,100287.01,2025-08-13
9190,Barbara Clayton,82715.19,2025-07-13
9191,Nathan Martinez,70839.35,2025-06-04
9192,Sean Joseph,96046.85,2024-11-11
9193,Nicole Flores,97778.61,2024-12-11
9194,Robin Ashley,141697.53,2025-05-05
9195,Tyler Collins,144118.63,2025-05-03
9196,Maxwell Strong,67035.53,2024-10-19
9197,Jamie Wilson,101140.7,2025-03-30
9198,Louis Lewis,93041.47,2025-06-22
9199,Mary Mitchell,72721.69,2025-03-07
9200,Gary Perez,118349.36,2024-11-02
9201,Kenneth Sanchez,133097.44,2024-12-03
9202,Kathleen Clay,58096.47,2025-01-13
9203,Donna Romero,55487.4,2025-03-02
9204,Destiny Henry,115960.22,2024-12-11
9205,Gabrielle Marshall,43932.74,2025-02-19
9206,Morgan Sampson,36246.43,2024-11-10
9207,Vicki Sparks,35357.11,2025-02-11
9208,Craig Ward,123859.63,2025-07-31
9209,Travis Martinez,70904.54,2025-09-24
9210,Jennifer Garrison,30932.51,2025-02-22
9211,Karen Torres,86965.32,2025-02-25
9212,Ryan Rios,77637.52,2025-05-23
9213,Karen Cardenas DDS,81928.25,2025-03-10
9214,Keith Butler,39176.01,2024-10-16
9215,Albert Gray,120529.46,2024-11-02
9216,Dillon Price,88523.58,2025-06-21
9217,Maria Knight,78203.14,2024-11-26
9218,Bonnie Lewis,146066.54,2025-04-20
9219,Jonathan Johnson,125334.25,2025-02-09
9220,Jerry Wagner,120403.03,2025-05-31
9221,Rebecca Burnett,65771.45,2025-01-25
9222,Sheila Garcia,128067.01,2024-12-25
9223,Jonathan Thomas,121823.85,2024-11-23
9224,Alicia Martin,128890.26,2025-04-08
9225,Brendan Miller,92713.25,2024-10-12
9226,David Malone,134962.96,2024-12-07
9227,Latoya Wagner,43420.51,2025-05-05
9228,Jeremy Thomas,60251.4,2025-06-24
9229,Justin Marshall,113024.84,2025-02-01
9230,Denise Cameron,138406.14,2025-10-11
9231,Sierra Arnold,50215.25,2025-03-03
9232,Dr. Lisa Gonzalez,117265.27,2025-03-08
9233,Jodi Vargas,119955.51,2024-12-14
9234,Michelle Weeks,33782.88,2025-05-09
9235,Mary Thompson,147781.06,2025-04-09
9236,Dr. Rita Castaneda MD,148435.53,2025-08-11
9237,Caitlin Morton DDS,138884.84,2025-05-13
9238,Marc Cardenas,37784.51,2025-08-16
9239,Ashley Clark,146938.34,2025-07-30
9240,Sean Miles,69421.19,2025-01-25
9241,Katherine Bowen,108670.67,2025-05-22
9242,Robert Taylor,122468.92,2024-10-20
9243,Robert Duke,121803.07,2025-10-03
9244,Victoria Watson,135712.84,2025-07-24
9245,Joshua Daniels,113583.92,2025-09-11
9246,Matthew Carr,147396.02,2025-08-03
9247,Katelyn Sims,122288.99,2025-03-20
9248,Courtney Griffin,56189.73,2024-12-03
9249,Lisa Alvarez,80601.53,2024-11-19
9250,Nancy Carey,135310.81,2025-09-30
9251,Maurice Pacheco,93733.64,2025-01-10
9252,Donald Allison,63647.39,2024-10-28
9253,Ana Thompson,52625.79,2024-11-07
9254,Sophia Reyes,54343.61,2025-10-11
9255,Christopher Arnold,115865.6,2024-10-18
9256,Ariel Sims,55666.02,2024-10-29
9257,Cynthia Fuller,116355.17,2024-10-29
9258,Samantha Farmer,66285.69,2025-08-27
9259,Kelly Brooks,107996.04,2025-08-22
9260,Samantha Hall,45053.81,2025-05-04
9261,Samantha Vazquez,137905.26,2025-07-11
9262,Lauren Hayes,141177.79,2025-05-23
9263,Timothy Nicholson,74831.18,2025-06-26
9264,Julie Casey,35951.14,2025-08-01
9265,Shannon Rodriguez,124783.89,2025-05-26
9266,Julian Young,98463.46,2025-03-09
9267,Allison Brown,91395.76,2024-11-28
9268,Kenneth Rivera,47114.39,2024-12-26
9269,Jill Roberts,42980.2,2025-07-18
9270,Rachael Campbell,51204.94,2025-01-12
9271,Steven Martin,105310.41,2025-04-16
9272,Thomas Rodriguez,131974.1,2024-11-28
9273,Thomas Campbell,74400.48,2025-09-27
9274,Victoria Gutierrez,86033.36,2025-05-05
9275,Alan Shepard,114489.41,2025-01-04
9276,Michelle Smith,84144.42,2025-05-03
9277,Nicole Baker,92306.36,2025-07-25
9278,Joseph Schultz MD,110061.13,2025-02-06
9279,David Keller,60565.52,2025-03-07
9280,Cathy Clark,145210.07,2024-10-17
9281,Warren Pugh,133845.97,2025-03-26
9282,Matthew Fernandez,78956.16,2025-06-07
9283,Frederick Lee,122727.92,2024-11-06
9284,Timothy Kaufman,77889.72,2024-10-27
9285,Brittney Phillips,66124.86,2025-08-23
9286,Jesse Carlson,124799.15,2024-10-20
9287,Troy Garcia,88289.19,2024-10-17
9288,Brandon White,48258.9,2025-05-11
9289,Douglas West,121568.87,2025-08-28
9290,James Chavez,110237.47,2024-10-25
9291,Elizabeth Randolph,90522.97,2025-05-13
9292,Mikayla Sheppard,149188.11,2024-12-18
9293,Patricia Meza,103328.27,2025-04-01
9294,Scott Boyer,131947.42,2025-01-06
9295,Scott James,36190.95,2025-05-02
9296,Amy Sanford,89493.84,2025-06-06
9297,Veronica Franklin,54805.63,2025-08-01
9298,Kenneth Morales,71452.69,2025-04-03
9299,Carolyn Navarro,137473.83,2025-04-10
9300,Gregory Chavez,68111.47,2025-06-06
9301,Lauren Washington,68263.84,2024-11-18
9302,Jennifer Cortez MD,42500.53,2025-01-16
9303,Jackie Diaz,33456.66,2024-12-03
9304,Connie Wheeler,61861.36,2025-06-14
9305,Megan Lawrence,52048.06,2025-01-21
9306,Miranda Acevedo,133477.86,2024-11-21
9307,Christopher Lester,101520.2,2024-11-14
9308,Kelly Howe,59019.76,2024-10-15
9309,David Cantu,64021.82,2025-02-03
9310,Vicki Hoffman,146690.32,2025-04-23
9311,Erik Mendoza,46812.08,2025-05-02
9312,Ashley Rivas,119618.44,2025-05-19
9313,Brandon Gonzalez,83750.88,2024-11-23
9314,Christopher Solomon,61549.07,2025-02-19
9315,Jennifer Graham,136433.48,2025-01-28
9316,Mariah Boyd,59426.7,2024-12-31
9317,Richard Morton,107699.14,2025-09-08
9318,Ann Jones,52720.58,2024-11-22
9319,Laura Wright,123636.97,2024-11-10
9320,Gilbert Bennett,148737.25,2024-12-10
9321,Mary Rose,88524.19,2025-04-13
9322,Christopher Wright,89975.94,2024-10-14
